col1 col2
11756.4 9.08653e-15
11761.9 8.98588e-15
11767.4 9.08344e-15
11772.8 8.97665e-15
11778.3 9.20769e-15
11783.8 9.15642e-15
11789.3 9.20617e-15
11794.8 9.44253e-15
11800.3 8.8926e-15
11805.8 8.82189e-15
11811.2 8.88087e-15
11816.7 9.14991e-15
11822.2 8.73136e-15
11827.7 8.89791e-15
11833.2 8.96273e-15
11838.7 9.21362e-15
11844.3 9.02401e-15
11849.8 8.88662e-15
11855.3 8.96556e-15
11860.8 8.99895e-15
11866.3 9.07633e-15
11871.8 9.14989e-15
11877.4 9.25572e-15
11882.9 9.15143e-15
11888.4 9.12223e-15
11893.9 9.01712e-15
11899.5 8.80307e-15
11905.0 9.06659e-15
11910.6 8.96723e-15
11916.1 9.10521e-15
11921.6 9.08252e-15
11927.2 9.07253e-15
11932.7 9.0053e-15
11938.3 9.06701e-15
11943.8 8.94333e-15
11949.4 8.82697e-15
11955.0 8.66834e-15
11960.5 8.66628e-15
11966.1 8.90439e-15
11971.7 9.00182e-15
11977.2 8.92743e-15
11982.8 8.73571e-15
11988.4 8.36897e-15
11994.0 8.27228e-15
11999.5 8.62901e-15
12005.1 8.44218e-15
12010.7 8.86264e-15
12016.3 9.11687e-15
12021.9 9.02565e-15
12027.5 8.83426e-15
12033.1 8.85974e-15
12038.7 8.88424e-15
12044.3 8.80452e-15
12049.9 8.72399e-15
12055.5 8.5441e-15
12061.1 8.59645e-15
12066.7 8.3202e-15
12072.3 8.48511e-15
12077.9 8.92567e-15
12083.6 9.07108e-15
12089.2 8.47781e-15
12094.8 8.55868e-15
12100.4 8.75169e-15
12106.1 9.0111e-15
12111.7 8.73081e-15
12117.3 8.70642e-15
12123.0 8.44474e-15
12128.6 8.84742e-15
12134.3 9.01734e-15
12139.9 9.08463e-15
12145.6 9.09595e-15
12151.2 9.40872e-15
12156.9 9.09985e-15
12162.5 8.63564e-15
12168.2 8.64508e-15
12173.8 8.73633e-15
12179.5 9.16132e-15
12185.2 8.93879e-15
12190.8 8.76602e-15
12196.5 8.63716e-15
12202.2 8.98556e-15
12207.9 8.83929e-15
12213.5 8.815e-15
12219.2 8.85836e-15
12224.9 8.77279e-15
12230.6 8.78028e-15
12236.3 8.84865e-15
12242.0 8.85831e-15
12247.7 8.72894e-15
12253.4 8.78046e-15
12259.1 8.92227e-15
12264.8 9.03576e-15
12270.5 8.81533e-15
12276.2 8.69635e-15
12281.9 9.14177e-15
12287.6 9.14485e-15
12293.3 9.16632e-15
12299.1 9.08596e-15
12304.8 9.04945e-15
12310.5 9.09758e-15
12316.2 9.01435e-15
12322.0 8.97567e-15
12327.7 8.95917e-15
12333.4 8.89348e-15
12339.2 8.66956e-15
12344.9 8.69463e-15
12350.7 8.85775e-15
12356.4 8.83907e-15
12362.2 8.81603e-15
12367.9 8.98801e-15
12373.7 9.16712e-15
12379.4 8.85552e-15
12385.2 8.54152e-15
12390.9 8.54623e-15
12396.7 8.85507e-15
12402.5 9.18752e-15
12408.2 9.15875e-15
12414.0 9.26145e-15
12419.8 9.36726e-15
12425.6 9.05514e-15
12431.4 8.86488e-15
12437.1 8.8562e-15
12442.9 8.94419e-15
12448.7 9.06811e-15
12454.5 8.91052e-15
12460.3 9.10134e-15
12466.1 9.19973e-15
12471.9 8.87612e-15
12477.7 8.41161e-15
12483.5 8.21982e-15
12489.3 8.72628e-15
12495.1 9.23819e-15
12500.9 9.1189e-15
12506.8 9.09294e-15
12512.6 9.00223e-15
12518.4 9.04003e-15
12524.2 9.24063e-15
12530.1 9.23483e-15
12535.9 9.12266e-15
12541.7 9.20568e-15
12547.6 9.23413e-15
12553.4 9.15522e-15
12559.2 9.3577e-15
12565.1 9.58944e-15
12570.9 9.51997e-15
12576.8 9.16404e-15
12582.6 9.42096e-15
12588.5 9.21104e-15
12594.3 9.23205e-15
12600.2 8.9833e-15
12606.1 9.22794e-15
12611.9 9.49139e-15
12617.8 9.4212e-15
12623.7 9.26092e-15
12629.5 9.41505e-15
12635.4 9.25984e-15
12641.3 9.19157e-15
12647.2 9.31694e-15
12653.1 9.69861e-15
12658.9 9.69711e-15
12664.8 9.62601e-15
12670.7 9.59938e-15
12676.6 9.21077e-15
12682.5 9.20504e-15
12688.4 9.27207e-15
12694.3 9.52703e-15
12700.2 9.53411e-15
12706.1 9.74779e-15
12712.1 9.75397e-15
12718.0 9.54203e-15
12723.9 9.64493e-15
12729.8 1.00203e-14
12735.7 1.0183e-14
12741.7 1.02847e-14
12747.6 1.01223e-14
12753.5 1.00391e-14
12759.5 1.02373e-14
12765.4 1.06636e-14
12771.3 1.0991e-14
12777.3 1.12396e-14
12783.2 1.13013e-14
12789.2 1.14792e-14
12795.1 1.17793e-14
12801.1 1.23028e-14
12807.0 1.25826e-14
12813.0 1.26197e-14
12818.9 1.2608e-14
12824.9 1.27066e-14
12830.9 1.25532e-14
12836.9 1.24963e-14
12842.8 1.19853e-14
12848.8 1.16945e-14
12854.8 1.16586e-14
12860.8 1.13317e-14
12866.7 1.09274e-14
12872.7 1.065e-14
12878.7 1.0735e-14
12884.7 1.06595e-14
12890.7 1.05484e-14
12896.7 1.03105e-14
12902.7 1.01715e-14
12908.7 1.01237e-14
12914.7 1.01731e-14
12920.7 1.02856e-14
12926.7 1.02315e-14
12932.8 1.00648e-14
12938.8 9.93401e-15
12944.8 9.858e-15
12950.8 9.61026e-15
12956.8 9.73241e-15
12962.9 9.78267e-15
12968.9 9.79428e-15
12974.9 9.66875e-15
12981.0 9.365e-15
12987.0 9.19708e-15
12993.1 9.34313e-15
12999.1 9.30027e-15
13005.1 9.22559e-15
13011.2 9.06091e-15
13017.3 9.01601e-15
13023.3 9.0063e-15
13029.4 9.22347e-15
13035.4 9.63755e-15
13041.5 9.84752e-15
13047.6 9.52109e-15
13053.6 9.25265e-15
13059.7 9.11908e-15
13065.8 8.88837e-15
13071.9 8.71243e-15
13077.9 8.85841e-15
13084.0 8.97075e-15
13090.1 9.10694e-15
13096.2 9.296e-15
13102.3 9.54743e-15
13108.4 9.3224e-15
13114.5 9.15446e-15
13120.6 9.00149e-15
13126.7 9.14756e-15
13132.8 9.18978e-15
13138.9 8.8752e-15
13145.0 8.67867e-15
13151.2 8.68247e-15
13157.3 9.06289e-15
13163.4 8.9689e-15
13169.5 9.26363e-15
13175.6 9.06293e-15
13181.8 9.10015e-15
13187.9 9.11597e-15
13194.0 9.19272e-15
13200.2 9.03339e-15
13206.3 8.48388e-15
13212.5 8.7599e-15
13218.6 8.97759e-15
13224.8 9.01267e-15
13230.9 9.0218e-15
13237.1 9.31697e-15
13243.2 9.48785e-15
13249.4 9.56292e-15
13255.6 9.69956e-15
13261.7 9.56185e-15
13267.9 9.36474e-15
13274.1 9.10715e-15
13280.3 9.01639e-15
13286.4 8.92368e-15
13292.6 8.46477e-15
13298.8 8.38027e-15
13305.0 8.55215e-15
13311.2 8.89121e-15
13317.4 8.60495e-15
13323.6 8.62784e-15
13329.8 8.89326e-15
13336.0 9.0495e-15
13342.2 9.05676e-15
13348.4 8.84083e-15
13354.6 8.93675e-15
13360.8 9.31399e-15
13367.0 9.29901e-15
13373.2 9.18653e-15
13379.5 9.10911e-15
13385.7 9.12195e-15
13391.9 8.90951e-15
13398.2 9.00458e-15
13404.4 9.29215e-15
13410.6 9.4296e-15
13416.9 9.07456e-15
13423.1 8.85487e-15
13429.4 8.71334e-15
13435.6 8.59622e-15
13441.9 8.83537e-15
13448.1 8.845e-15
13454.4 8.93122e-15
13460.6 8.79662e-15
13466.9 8.96175e-15
13473.2 8.91718e-15
13479.4 8.73392e-15
13485.7 8.65658e-15
13492.0 8.70116e-15
13498.2 8.78324e-15
13504.5 8.79069e-15
13510.8 8.81169e-15
13517.1 8.75298e-15
13523.4 8.69973e-15
13529.7 8.72393e-15
13536.0 9.03534e-15
13542.3 9.14037e-15
13548.6 9.26037e-15
13554.9 9.10039e-15
13561.2 8.99572e-15
13567.5 8.73564e-15
13573.8 8.82434e-15
13580.1 8.92221e-15
13586.4 8.83472e-15
13592.8 8.83094e-15
13599.1 8.66188e-15
13605.4 8.78255e-15
13611.8 8.8085e-15
13618.1 8.84753e-15
13624.4 8.85247e-15
13630.8 8.96776e-15
13637.1 9.09782e-15
13643.4 8.93082e-15
13649.8 8.72743e-15
13656.1 8.74269e-15
13662.5 8.62938e-15
13668.9 8.76376e-15
13675.2 8.93892e-15
13681.6 9.10105e-15
13687.9 8.99826e-15
13694.3 8.94513e-15
13700.7 9.05467e-15
13707.1 9.21275e-15
13713.4 9.28456e-15
13719.8 9.06516e-15
13726.2 8.83258e-15
13732.6 8.76543e-15
13739.0 8.78131e-15
13745.4 8.86623e-15
13751.8 8.7386e-15
13758.2 8.75992e-15
13764.6 8.58388e-15
13771.0 8.52764e-15
13777.4 8.63713e-15
13783.8 9.06125e-15
13790.2 9.28495e-15
13796.6 9.26744e-15
13803.0 9.36528e-15
13809.5 9.09035e-15
13815.9 9.13385e-15
13822.3 9.26035e-15
13828.7 9.18489e-15
13835.2 9.03991e-15
13841.6 8.98095e-15
13848.1 8.6394e-15
13854.5 8.42685e-15
13860.9 8.43264e-15
13867.4 8.7408e-15
13873.9 8.68508e-15
13880.3 8.67148e-15
13886.8 8.67333e-15
13893.2 8.44435e-15
13899.7 8.49512e-15
13906.2 8.49985e-15
13912.6 8.79059e-15
13919.1 8.72803e-15
13925.6 8.82914e-15
13932.1 8.75635e-15
13938.5 8.6655e-15
13945.0 8.60049e-15
13951.5 8.99708e-15
13958.0 8.96522e-15
13964.5 8.7264e-15
13971.0 8.25547e-15
13977.5 8.42078e-15
13984.0 8.46188e-15
13990.5 8.52323e-15
13997.0 7.94657e-15
14003.5 8.04445e-15
14010.0 8.43853e-15
14016.6 8.91003e-15
14023.1 9.03515e-15
14029.6 9.238e-15
14036.1 9.01685e-15
14042.7 8.9117e-15
14049.2 8.84518e-15
14055.7 8.92381e-15
14062.3 8.67939e-15
14068.8 8.6425e-15
14075.4 8.8592e-15
14081.9 8.92388e-15
14088.5 8.86931e-15
14095.0 8.9087e-15
14101.6 8.70733e-15
14108.2 8.51111e-15
14114.7 8.4576e-15
14121.3 8.40605e-15
14127.9 8.63498e-15
14134.4 8.63838e-15
14141.0 8.72359e-15
14147.6 8.30706e-15
14154.2 8.23931e-15
14160.8 8.49058e-15
14167.3 8.7016e-15
14173.9 8.69868e-15
14180.5 8.69792e-15
14187.1 8.55391e-15
14193.7 8.52478e-15
14200.3 8.6448e-15
14206.9 8.66356e-15
14213.5 8.69784e-15
14220.2 8.64607e-15
14226.8 8.76365e-15
14233.4 8.8401e-15
14240.0 8.92708e-15
14246.6 9.06004e-15
14253.3 9.21728e-15
14259.9 9.26783e-15
14266.5 9.08506e-15
14273.2 8.92468e-15
14279.8 8.92714e-15
14286.5 9.09002e-15
14293.1 8.93897e-15
14299.8 8.91584e-15
14306.4 8.99891e-15
14313.1 9.00063e-15
14319.7 8.73248e-15
14326.4 8.61042e-15
14333.1 8.77505e-15
14339.7 8.85271e-15
14346.4 8.86297e-15
14353.1 8.89548e-15
14359.8 8.79394e-15
14366.4 8.54694e-15
14373.1 8.68305e-15
14379.8 8.80042e-15
14386.5 8.93067e-15
14393.2 8.66539e-15
14399.9 8.4145e-15
14406.6 8.53809e-15
14413.3 8.66766e-15
14420.0 8.77817e-15
14426.7 8.6704e-15
14433.4 8.62048e-15
14440.1 8.6233e-15
14446.9 8.75907e-15
14453.6 8.74878e-15
14460.3 8.80271e-15
14467.0 8.86509e-15
14473.8 8.87387e-15
14480.5 8.89793e-15
14487.2 8.68142e-15
14494.0 8.64817e-15
14500.7 8.61305e-15
14507.5 8.7164e-15
14514.2 8.54086e-15
14521.0 8.58807e-15
14527.7 8.75897e-15
14534.5 8.82346e-15
14541.3 8.79991e-15
14548.0 8.74333e-15
14554.8 8.73826e-15
14561.6 8.77036e-15
14568.3 8.71975e-15
14575.1 8.63623e-15
14581.9 8.48548e-15
14588.7 8.39275e-15
14595.5 8.18522e-15
14602.3 8.28956e-15
14609.1 8.46099e-15
14615.9 8.48066e-15
14622.7 8.46345e-15
14629.5 8.42554e-15
14636.3 8.5546e-15
14643.1 8.49893e-15
14649.9 8.6517e-15
14656.7 8.59362e-15
14663.5 8.65558e-15
14670.3 8.4886e-15
14677.2 8.55479e-15
14684.0 8.76019e-15
14690.8 8.69549e-15
14697.7 8.86641e-15
14704.5 8.82894e-15
14711.4 8.83763e-15
14718.2 8.70881e-15
14725.0 8.65708e-15
14731.9 8.59916e-15
14738.7 8.71108e-15
14745.6 8.72399e-15
14752.5 8.62441e-15
14759.3 8.52315e-15
14766.2 8.67137e-15
14773.1 8.74455e-15
14779.9 8.5399e-15
14786.8 8.28042e-15
14793.7 8.34263e-15
14800.6 8.39196e-15
14807.5 8.3075e-15
14814.4 8.00545e-15
14821.3 8.03672e-15
14828.1 8.53226e-15
14835.0 8.89628e-15
14842.0 8.76584e-15
14848.9 8.65248e-15
14855.8 8.6295e-15
14862.7 8.71827e-15
14869.6 8.61419e-15
14876.5 8.26154e-15
14883.4 8.06598e-15
14890.4 8.31163e-15
14897.3 8.12556e-15
14904.2 8.13963e-15
14911.2 8.31032e-15
14918.1 8.50231e-15
14925.0 8.74468e-15
14932.0 8.72673e-15
14938.9 8.32223e-15
14945.9 8.46751e-15
14952.8 8.98504e-15
14959.8 8.92363e-15
14966.8 8.91834e-15
14973.7 8.88512e-15
14980.7 8.73936e-15
14987.7 8.39094e-15
14994.6 8.54278e-15
15001.6 8.55906e-15
15008.6 8.57544e-15
15015.6 8.628e-15
15022.6 8.54529e-15
15029.5 8.30604e-15
15036.5 8.29939e-15
15043.5 8.4708e-15
15050.5 8.4652e-15
15057.5 8.35708e-15
15064.5 8.34322e-15
15071.6 8.64337e-15
15078.6 8.74329e-15
15085.6 8.6549e-15
15092.6 8.52503e-15
15099.6 8.76496e-15
15106.6 8.49295e-15
15113.7 8.42195e-15
15120.7 8.61532e-15
15127.7 8.6958e-15
15134.8 8.50746e-15
15141.8 8.58449e-15
15148.9 8.45775e-15
15155.9 8.48898e-15
15163.0 8.61793e-15
15170.0 8.4458e-15
15177.1 8.5453e-15
15184.1 8.67807e-15
15191.2 8.80096e-15
15198.3 8.68957e-15
15205.4 8.82806e-15
15212.4 8.48578e-15
15219.5 8.44666e-15
15226.6 8.69842e-15
15233.7 8.51191e-15
15240.8 8.40107e-15
15247.9 7.96414e-15
15254.9 8.01054e-15
15262.0 7.97392e-15
15269.1 7.98032e-15
15276.2 7.78061e-15
15283.4 8.14608e-15
15290.5 8.41686e-15
15297.6 8.43691e-15
15304.7 8.36195e-15
15311.8 8.55516e-15
15318.9 8.62282e-15
15326.1 8.45622e-15
15333.2 8.00275e-15
15340.3 8.09893e-15
15347.5 7.8171e-15
15354.6 7.68128e-15
15361.8 7.77936e-15
15368.9 8.4024e-15
15376.1 8.36128e-15
15383.2 8.40029e-15
15390.4 8.56902e-15
15397.5 8.93983e-15
15404.7 8.88282e-15
15411.9 8.50691e-15
15419.0 8.50402e-15
15426.2 8.55845e-15
15433.4 8.36462e-15
15440.6 8.33272e-15
15447.8 8.46809e-15
15454.9 8.62348e-15
15462.1 8.43235e-15
15469.3 8.14405e-15
15476.5 8.10003e-15
15483.7 8.66329e-15
15490.9 8.79061e-15
15498.1 8.61752e-15
15505.4 8.50269e-15
15512.6 8.53649e-15
15519.8 8.84363e-15
15527.0 8.72839e-15
15534.2 8.53441e-15
15541.5 8.60504e-15
15548.7 8.15754e-15
15555.9 7.98632e-15
15563.2 7.81032e-15
15570.4 8.00645e-15
15577.6 8.11781e-15
15584.9 8.03072e-15
15592.1 8.09661e-15
15599.4 7.97003e-15
15606.7 8.17291e-15
15613.9 8.20962e-15
15621.2 8.29673e-15
15628.5 7.99443e-15
15635.7 8.18482e-15
15643.0 8.63951e-15
15650.3 8.88934e-15
15657.6 8.83262e-15
15664.8 8.41321e-15
15672.1 8.30374e-15
15679.4 8.45279e-15
15686.7 8.37472e-15
15694.0 8.20596e-15
15701.3 8.14962e-15
15708.6 8.09439e-15
15715.9 8.3536e-15
15723.3 8.53116e-15
15730.6 8.48499e-15
15737.9 8.07897e-15
15745.2 8.16145e-15
15752.5 8.27699e-15
15759.9 8.20318e-15
15767.2 8.17115e-15
15774.5 8.40457e-15
15781.9 8.43943e-15
15789.2 8.42661e-15
15796.6 8.70683e-15
15803.9 8.57827e-15
15811.3 8.1516e-15
15818.6 8.01525e-15
15826.0 7.93624e-15
15833.4 8.14364e-15
15840.7 8.25399e-15
15848.1 8.35825e-15
15855.5 8.34532e-15
15862.8 8.46706e-15
15870.2 8.52379e-15
15877.6 8.45074e-15
15885.0 8.27792e-15
15892.4 8.22069e-15
15899.8 8.24199e-15
15907.2 8.19636e-15
15914.6 8.06709e-15
15922.0 7.8925e-15
15929.4 7.89567e-15
15936.8 8.05071e-15
15944.2 8.2193e-15
15951.6 8.00867e-15
15959.1 7.99703e-15
15966.5 8.25745e-15
15973.9 8.4685e-15
15981.3 8.63663e-15
15988.8 8.32717e-15
15996.2 8.21162e-15
16003.7 8.37681e-15
16011.1 8.36254e-15
16018.6 8.34039e-15
16026.0 8.32994e-15
16033.5 8.20302e-15
16040.9 7.93528e-15
16048.4 7.95734e-15
16055.9 7.93526e-15
16063.3 8.1139e-15
16070.8 8.11361e-15
16078.3 8.17739e-15
16085.8 8.17365e-15
16093.2 8.44704e-15
16100.7 7.81774e-15
16108.2 7.53001e-15
16115.7 7.58724e-15
16123.2 8.2149e-15
16130.7 8.26677e-15
16138.2 8.0041e-15
16145.7 8.1882e-15
16153.3 8.2046e-15
16160.8 8.08471e-15
16168.3 7.96829e-15
16175.8 8.2725e-15
16183.3 8.4958e-15
16190.9 8.42649e-15
16198.4 8.33642e-15
16205.9 8.03164e-15
16213.5 7.91059e-15
16221.0 8.12764e-15
16228.6 8.27418e-15
16236.1 8.29595e-15
16243.7 8.32272e-15
16251.2 8.2637e-15
16258.8 8.1516e-15
16266.4 8.21491e-15
16273.9 8.14472e-15
16281.5 8.091e-15
16289.1 8.27722e-15
16296.7 8.42849e-15
16304.2 8.45507e-15
16311.8 8.4415e-15
16319.4 8.54148e-15
16327.0 8.57402e-15
16334.6 8.17586e-15
16342.2 7.99669e-15
16349.8 8.2479e-15
16357.4 8.37593e-15
16365.0 8.53228e-15
16372.6 8.56958e-15
16380.3 8.62748e-15
16387.9 8.55258e-15
16395.5 8.36082e-15
16403.1 8.24581e-15
16410.8 8.24546e-15
16418.4 8.462e-15
16426.0 8.62884e-15
16433.7 8.62634e-15
16441.3 8.73537e-15
16449.0 8.75476e-15
16456.6 8.53733e-15
16464.3 8.43014e-15
16472.0 8.3837e-15
16479.6 8.29023e-15
16487.3 8.39182e-15
16495.0 8.55053e-15
16502.6 8.75108e-15
16510.3 8.66754e-15
16518.0 8.56084e-15
16525.7 8.47363e-15
16533.4 8.44637e-15
16541.1 8.46003e-15
16548.8 8.46894e-15
16556.5 8.50527e-15
16564.2 8.54005e-15
16571.9 8.48867e-15
16579.6 8.48333e-15
16587.3 8.54261e-15
16595.0 8.6378e-15
16602.7 8.59147e-15
16610.5 8.58936e-15
16618.2 8.52603e-15
16625.9 8.48858e-15
16633.7 8.49869e-15
16641.4 8.53659e-15
16649.1 8.54662e-15
16656.9 8.52835e-15
16664.6 8.32446e-15
16672.4 8.22519e-15
16680.1 8.28606e-15
16687.9 8.47461e-15
16695.7 8.52737e-15
16703.4 8.46489e-15
16711.2 8.38647e-15
16719.0 8.38497e-15
16726.8 8.53311e-15
16734.6 8.62193e-15
16742.3 8.50143e-15
16750.1 8.4501e-15
16757.9 8.39036e-15
16765.7 8.36066e-15
16773.5 8.5281e-15
16781.3 8.57263e-15
16789.1 8.61716e-15
16796.9 8.66004e-15
16804.8 8.53889e-15
16812.6 8.51845e-15
16820.4 8.47946e-15
16828.2 8.71589e-15
16836.1 8.63067e-15
16843.9 8.58094e-15
16851.7 8.53621e-15
16859.6 8.61782e-15
16867.4 8.58457e-15
16875.3 8.61621e-15
16883.1 8.54434e-15
16891.0 8.39615e-15
16898.8 8.3942e-15
16906.7 8.6903e-15
16914.6 8.75886e-15
16922.4 8.7059e-15
16930.3 8.52093e-15
16938.2 8.35336e-15
16946.1 8.06982e-15
16953.9 8.00048e-15
16961.8 8.09071e-15
16969.7 8.26778e-15
16977.6 8.11753e-15
16985.5 7.93431e-15
16993.4 8.38006e-15
17001.3 8.38416e-15
17009.2 8.4747e-15
17017.2 8.44965e-15
17025.1 8.42249e-15
17033.0 8.49505e-15
17040.9 8.4933e-15
17048.9 8.51241e-15
17056.8 8.45407e-15
17064.7 8.37157e-15
17072.7 8.25964e-15
17080.6 8.35531e-15
17088.6 8.30785e-15
17096.5 8.43978e-15
17104.5 8.56621e-15
17112.4 8.54473e-15
17120.4 8.51324e-15
17128.3 8.45739e-15
17136.3 8.502e-15
17144.3 8.47146e-15
17152.3 8.51443e-15
17160.2 8.55366e-15
17168.2 8.60359e-15
17176.2 8.5e-15
17184.2 8.48054e-15
17192.2 8.58449e-15
17200.2 8.53435e-15
17208.2 8.469e-15
17216.2 8.49234e-15
17224.2 8.53778e-15
17232.2 8.48104e-15
17240.3 8.56813e-15
17248.3 8.5555e-15
17256.3 8.44956e-15
17264.3 8.45384e-15
17272.4 8.4188e-15
17280.4 8.53815e-15
17288.4 8.40287e-15
17296.5 8.39231e-15
17304.5 8.3891e-15
17312.6 8.5466e-15
17320.6 8.49725e-15
17328.7 8.41235e-15
17336.8 8.49944e-15
17344.8 8.56662e-15
17352.9 8.5573e-15
17361.0 8.55576e-15
17369.1 8.67159e-15
17377.1 8.73998e-15
17385.2 8.68606e-15
17393.3 8.42863e-15
17401.4 8.402e-15
17409.5 8.42653e-15
17417.6 8.40147e-15
17425.7 8.38107e-15
17433.8 8.49344e-15
17441.9 8.3206e-15
17450.0 8.32908e-15
17458.2 8.37119e-15
17466.3 8.52693e-15
17474.4 8.39071e-15
17482.5 8.27863e-15
17490.7 8.36236e-15
17498.8 8.3976e-15
17507.0 8.36355e-15
17515.1 8.2706e-15
17523.3 8.17204e-15
17531.4 8.18816e-15
17539.6 8.2149e-15
17547.7 8.28923e-15
17555.9 8.32226e-15
17564.1 8.36029e-15
17572.2 8.22991e-15
17580.4 8.10996e-15
17588.6 7.89032e-15
17596.8 8.04458e-15
17605.0 8.38215e-15
17613.2 8.4439e-15
17621.3 8.34771e-15
17629.5 8.30699e-15
17637.7 8.26369e-15
17646.0 8.18638e-15
17654.2 8.41554e-15
17662.4 8.38204e-15
17670.6 8.20286e-15
17678.8 8.12786e-15
17687.0 8.31414e-15
17695.3 8.51321e-15
17703.5 8.61466e-15
17711.7 8.54055e-15
17720.0 8.54595e-15
17728.2 8.46163e-15
17736.5 8.52728e-15
17744.7 8.64295e-15
17753.0 8.43958e-15
17761.3 8.09839e-15
17769.5 7.93519e-15
17777.8 7.83783e-15
17786.1 7.92035e-15
17794.3 7.9827e-15
17802.6 8.17391e-15
17810.9 8.31106e-15
17819.2 8.21893e-15
17827.5 7.97767e-15
17835.8 7.91599e-15
17844.1 7.95618e-15
17852.4 8.20859e-15
17860.7 8.39202e-15
17869.0 8.30339e-15
17877.3 8.02368e-15
17885.6 7.89289e-15
17893.9 7.95434e-15
17902.3 8.10917e-15
17910.6 8.26617e-15
17918.9 8.29064e-15
17927.3 8.27798e-15
17935.6 8.27136e-15
17944.0 8.27744e-15
17952.3 8.12805e-15
17960.7 7.99981e-15
17969.0 7.99755e-15
17977.4 8.10614e-15
17985.7 8.24627e-15
17994.1 8.29947e-15
18002.5 8.20321e-15
18010.9 8.19147e-15
18019.2 8.20807e-15
18027.6 8.30343e-15
18036.0 8.39759e-15
18044.4 8.378e-15
18052.8 8.20045e-15
18061.2 8.226e-15
18069.6 8.19987e-15
18078.0 8.24395e-15
18086.4 8.3587e-15
18094.8 8.48149e-15
18103.3 8.53968e-15
18111.7 8.44121e-15
18120.1 8.28821e-15
18128.5 8.24169e-15
18137.0 8.25652e-15
18145.4 8.28107e-15
18153.9 8.2874e-15
18162.3 8.2656e-15
18170.8 8.27924e-15
18179.2 8.41012e-15
18187.7 8.42729e-15
18196.1 8.36054e-15
18204.6 8.19676e-15
18213.1 8.35898e-15
18221.5 8.52744e-15
18230.0 8.35041e-15
18238.5 8.02078e-15
18247.0 7.80404e-15
18255.5 7.86862e-15
18264.0 8.03806e-15
18272.5 8.1869e-15
18281.0 8.09313e-15
18289.5 8.11039e-15
18298.0 7.99118e-15
18306.5 8.00719e-15
18315.0 7.92244e-15
18323.5 7.93877e-15
18332.1 8.02499e-15
18340.6 8.16042e-15
18349.1 8.38118e-15
18357.7 8.34215e-15
18366.2 8.32637e-15
18374.8 8.16e-15
18383.3 8.0408e-15
18391.9 7.67182e-15
18400.4 7.77553e-15
18409.0 8.13718e-15
18417.5 8.40187e-15
18426.1 8.32855e-15
18434.7 8.14103e-15
18443.3 8.16599e-15
18451.8 8.25175e-15
18460.4 8.18119e-15
18469.0 7.98572e-15
18477.6 8.07113e-15
18486.2 8.33894e-15
18494.8 8.64772e-15
18503.4 8.84768e-15
18512.0 8.78986e-15
18520.6 8.61111e-15
18529.3 8.55309e-15
18537.9 8.59739e-15
18546.5 8.70663e-15
18555.1 8.64108e-15
18563.8 8.60086e-15
18572.4 8.66618e-15
18581.0 8.7576e-15
18589.7 8.71212e-15
18598.3 8.79764e-15
18607.0 8.71316e-15
18615.7 8.8883e-15
18624.3 9.3219e-15
18633.0 9.29501e-15
18641.7 9.01422e-15
18650.3 8.89519e-15
18659.0 9.01886e-15
18667.7 9.27914e-15
18676.4 9.61998e-15
18685.1 9.82868e-15
18693.8 1.0218e-14
18702.5 1.02647e-14
18711.2 1.02314e-14
18719.9 1.03758e-14
18728.6 1.04428e-14
18737.3 1.06532e-14
18746.0 1.11077e-14
18754.7 1.14155e-14
18763.5 1.16517e-14
18772.2 1.13641e-14
18780.9 1.08473e-14
18789.7 1.03397e-14
18798.4 9.95579e-15
18807.1 9.70928e-15
18815.9 9.78601e-15
18824.7 9.88932e-15
18833.4 9.7922e-15
18842.2 9.64697e-15
18850.9 9.46913e-15
18859.7 9.28957e-15
18868.5 9.07628e-15
18877.3 8.77775e-15
18886.1 8.61937e-15
18894.8 8.83932e-15
18903.6 8.90055e-15
18912.4 8.80384e-15
18921.2 8.57318e-15
18930.0 8.58647e-15
18938.8 8.6282e-15
18947.7 8.62367e-15
18956.5 8.44712e-15
18965.3 8.51048e-15
18974.1 8.6752e-15
18982.9 8.7754e-15
18991.8 8.76048e-15
19000.6 8.64198e-15
19009.4 8.50116e-15
19018.3 8.49704e-15
19027.1 8.54839e-15
19036.0 8.43572e-15
19044.9 8.28745e-15
19053.7 8.24755e-15
19062.6 8.29934e-15
19071.4 8.15501e-15
19080.3 8.05275e-15
19089.2 8.19091e-15
19098.1 8.34068e-15
19107.0 8.40482e-15
19115.9 8.33856e-15
19124.8 8.24277e-15
19133.7 8.1378e-15
19142.6 8.14159e-15
19151.5 8.31822e-15
19160.4 8.29987e-15
19169.3 8.33552e-15
19178.2 8.17269e-15
19187.1 8.35908e-15
19196.1 8.33955e-15
19205.0 8.3245e-15
19213.9 8.30678e-15
19222.9 8.47086e-15
19231.8 8.48118e-15
19240.8 8.29458e-15
19249.7 8.33848e-15
19258.7 8.41832e-15
19267.6 8.45823e-15
19276.6 8.51055e-15
19285.6 8.49544e-15
19294.5 8.49019e-15
19303.5 8.18478e-15
19312.5 8.23138e-15
19321.5 8.27271e-15
19330.5 8.31127e-15
19339.5 8.20848e-15
19348.5 8.31638e-15
19357.5 8.33409e-15
19366.5 8.25096e-15
19375.5 8.32177e-15
19384.5 8.36621e-15
19393.5 8.46651e-15
